Time (s),Altitude (m),Total velocity (m/s),Total acceleration (m/s),Position East of launch (m),Position North of launch (m),Gravitational acceleration (m/s),Angle of attack (rad),Roll rate (rpm),Pitch rate (rpm),Yaw rate (rpm),Mass (g),Longitudinal moment of inertia (kgm),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Vertical orientation (zenith) (rad),Air pressure (Pa)
52.186,6630,155.17,5.675,4086.5,-0.027819,9.8053,1.3167e-5,0,-0.17632,-0.015846,9849.5,5.1653,220.61,181.56,3.7981,0.50072,16424450,0,44.271,0.70048,0.70048,0.41258,0.13531,0.15259,3.1287e-4,0.0016862,-4.6441e-5,0,-1.4146e-4,-1.2687,43261
52.196,6628.5,155.22,5.6715,4086.9,-0.027821,9.8053,1.3017e-5,0,-0.17595,-0.017842,9849.5,5.1653,220.61,181.56,3.7981,0.50086,16431765,0,44.307,0.7005,0.7005,0.41258,0.13531,0.15261,3.0931e-4,0.0012794,3.9084e-4,0,-1.4077e-4,-1.2689,43270
52.206,6627,155.27,5.6679,4087.3,-0.027822,9.8053,1.2867e-5,0,-0.1756,-0.019684,9849.5,5.1653,220.61,181.56,3.7982,0.50101,16439079,0,44.343,0.70052,0.70052,0.41257,0.13532,0.15263,3.0575e-4,0.0013499,-2.6113e-4,0,-1.4013e-4,-1.269,43279
52.216,6625.5,155.32,5.6643,4087.7,-0.027824,9.8053,1.2729e-5,0,-0.17528,-0.021269,9849.5,5.1653,220.61,181.56,3.7982,0.50115,16446391,0,44.379,0.70055,0.70055,0.41256,0.13533,0.15265,3.0248e-4,0.001431,-1.9088e-4,0,-1.3953e-4,-1.2692,43288
52.226,6624,155.37,5.6607,4088.1,-0.027826,9.8053,1.2595e-5,0,-0.17494,-0.022587,9849.5,5.1653,220.61,181.56,3.7982,0.5013,16453702,0,44.415,0.70057,0.70057,0.41256,0.13534,0.15267,2.9931e-4,0.0016151,3.9161e-4,0,-1.389e-4,-1.2694,43297
52.236,6622.5,155.42,5.6571,4088.5,-0.027828,9.8053,1.2447e-5,0,-0.17461,-0.023778,9849.5,5.1653,220.61,181.56,3.7982,0.50144,16461011,0,44.452,0.70059,0.70059,0.41255,0.13535,0.15269,2.9577e-4,0.0017584,2.0478e-4,0,-1.3829e-4,-1.2696,43306
52.246,6621,155.47,5.6535,4088.9,-0.02783,9.8053,1.2277e-5,0,-0.17429,-0.024662,9849.5,5.1653,220.61,181.56,3.7983,0.50159,16468319,0,44.488,0.70061,0.70061,0.41254,0.13536,0.15271,2.9174e-4,0.0017211,1.9293e-4,0,-1.377e-4,-1.2698,43315
52.256,6619.5,155.52,5.6499,4089.2,-0.027831,9.8053,1.2091e-5,0,-0.17405,-0.025301,9849.5,5.1653,220.61,181.56,3.7983,0.50173,16475626,0,44.524,0.70063,0.70063,0.41254,0.13537,0.15273,2.8734e-4,0.0015154,4.5672e-4,0,-1.3724e-4,-1.27,43324
52.266,6618,155.57,5.6464,4089.6,-0.027833,9.8053,1.1923e-5,0,-0.17387,-0.02566,9849.5,5.1653,220.61,181.56,3.7983,0.50188,16482931,0,44.56,0.70066,0.70066,0.41253,0.13538,0.15274,2.8335e-4,0.0014971,3.5161e-4,0,-1.3686e-4,-1.2701,43333
52.276,6616.5,155.62,5.6428,4090,-0.027835,9.8053,1.1772e-5,0,-0.17377,-0.02523,9849.5,5.1653,220.61,181.56,3.7983,0.50202,1.649e7,0,44.596,0.70068,0.70068,0.41253,0.13539,0.15276,2.7975e-4,9.687e-4,-4.6069e-4,0,-1.3663e-4,-1.2703,43342
52.286,6615,155.67,5.6392,4090.4,-0.027836,9.8053,1.1628e-5,0,-0.17377,-0.02417,9849.5,5.1653,220.61,181.56,3.7984,0.50217,16497537,0,44.633,0.7007,0.7007,0.41252,0.1354,0.15278,2.7635e-4,8.3943e-4,2.8108e-5,0,-1.3655e-4,-1.2705,43351
52.296,6613.5,155.72,5.6356,4090.8,-0.027838,9.8053,1.1507e-5,0,-0.17391,-0.022353,9849.5,5.1653,220.61,181.56,3.7984,0.50231,16504837,0,44.669,0.70072,0.70072,0.41251,0.13541,0.1528,2.7347e-4,0.0012125,4.8607e-4,0,-1.3668e-4,-1.2707,43360
52.306,6612,155.77,5.632,4091.2,-0.027839,9.8053,1.1417e-5,0,-0.17408,-0.019689,9849.5,5.1653,220.61,181.56,3.7984,0.50246,16512137,0,44.705,0.70074,0.70074,0.41251,0.13542,0.15282,2.7132e-4,0.0010236,3.6325e-4,0,-1.3687e-4,-1.2709,43369
52.316,6610.5,155.82,5.6284,4091.6,-0.027841,9.8053,1.1335e-5,0,-0.17428,-0.016352,9849.5,5.1653,220.61,181.56,3.7984,0.5026,16519435,0,44.741,0.70077,0.70077,0.4125,0.13543,0.15284,2.694e-4,0.0011148,-3.923e-4,0,-1.3709e-4,-1.2711,43378
52.326,6609,155.87,5.6249,4091.9,-0.027842,9.8053,1.1266e-5,0,-0.17445,-0.012558,9849.5,5.1653,220.61,181.56,3.7985,0.50274,16526731,0,44.777,0.70079,0.70079,0.4125,0.13544,0.15286,2.6776e-4,0.0013793,1.0262e-5,0,-1.3729e-4,-1.2712,43387
52.336,6607.4,155.92,5.6213,4092.3,-0.027844,9.8053,1.1221e-5,0,-0.17455,-0.008601,9849.5,5.1653,220.61,181.56,3.7985,0.50289,16534026,0,44.814,0.70081,0.70081,0.41249,0.13544,0.15288,2.6669e-4,8.4366e-4,4.636e-4,0,-1.3735e-4,-1.2714,43396
52.346,6605.9,155.97,5.6177,4092.7,-0.027845,9.8053,1.1218e-5,0,-0.1746,-0.0045959,9849.5,5.1653,220.61,181.56,3.7985,0.50303,16541320,0,44.85,0.70083,0.70083,0.41248,0.13545,0.1529,2.6662e-4,8.2186e-4,-3.2952e-4,0,-1.3736e-4,-1.2716,43405
52.356,6604.4,156.02,5.6141,4093.1,-0.027847,9.8053,1.1268e-5,0,-0.17452,-0.0011253,9849.5,5.1653,220.61,181.56,3.7985,0.50317,16548612,0,44.886,0.70085,0.70085,0.41248,0.13546,0.15291,2.6781e-4,0.0015198,8.6536e-5,0,-1.3714e-4,-1.2718,43414
52.366,6602.9,156.07,5.6106,4093.5,-0.027848,9.8053,1.1317e-5,0,-0.17435,0.0020605,9849.5,5.1653,220.61,181.56,3.7986,0.50332,16555902,0,44.922,0.70088,0.70088,0.41247,0.13547,0.15293,2.6898e-4,7.1569e-4,1.3252e-4,0,-1.3679e-4,-1.272,43423
52.376,6601.4,156.11,5.607,4093.9,-0.02785,9.8054,1.1378e-5,0,-0.17414,0.0053454,9849.5,5.1653,220.61,181.56,3.7986,0.50346,16563191,0,44.958,0.7009,0.7009,0.41246,0.13548,0.15295,2.7042e-4,0.0014154,-3.8562e-5,0,-1.3638e-4,-1.2722,43432
52.386,6599.9,156.16,5.6034,4094.3,-0.027852,9.8054,1.1466e-5,0,-0.17388,0.0085099,9849.5,5.1653,220.61,181.56,3.7986,0.5036,1.657e7,0,44.995,0.70092,0.70092,0.41246,0.13549,0.15297,2.7252e-4,0.001578,3.1572e-4,0,-1.3589e-4,-1.2723,43441
52.396,6598.4,156.21,5.5999,4094.7,-0.027853,9.8054,1.1557e-5,0,-0.17352,0.011939,9849.5,5.1653,220.61,181.56,3.7986,0.50375,16577765,0,45.031,0.70094,0.70094,0.41245,0.1355,0.15299,2.7468e-4,0.0013095,2.591e-4,0,-1.3524e-4,-1.2725,43450
52.406,6596.9,156.26,5.5963,4095,-0.027855,9.8054,1.1663e-5,0,-0.17312,0.015282,9849.5,5.1653,220.61,181.56,3.7987,0.50389,16585050,0,45.067,0.70096,0.70096,0.41245,0.13551,0.15301,2.7721e-4,0.0011631,-1.81e-4,0,-1.3454e-4,-1.2727,43459
52.416,6595.3,156.31,5.5927,4095.4,-0.027856,9.8054,1.1793e-5,0,-0.17269,0.018292,9849.5,5.1653,220.61,181.56,3.7987,0.50403,16592333,0,45.103,0.70099,0.70099,0.41244,0.13552,0.15303,2.803e-4,0.0014021,-1.7591e-4,0,-1.3379e-4,-1.2729,43468
52.426,6593.8,156.36,5.5892,4095.8,-0.027858,9.8054,1.1937e-5,0,-0.17224,0.021005,9849.5,5.1653,220.61,181.56,3.7987,0.50418,1.66e7,0,45.14,0.70101,0.70101,0.41243,0.13553,0.15305,2.8374e-4,0.0013692,4.7243e-4,0,-1.3301e-4,-1.2731,43477
52.436,6592.3,156.41,5.5856,4096.2,-0.027859,9.8054,1.2087e-5,0,-0.17174,0.02356,9849.5,5.1653,220.61,181.56,3.7987,0.50432,16606895,0,45.176,0.70103,0.70103,0.41243,0.13554,0.15306,2.8731e-4,0.0013401,4.1533e-4,0,-1.3217e-4,-1.2733,43486
52.446,6590.8,156.46,5.582,4096.6,-0.027861,9.8054,1.2241e-5,0,-0.17129,0.0257,9849.5,5.1653,220.61,181.56,3.7988,0.50446,16614174,0,45.212,0.70105,0.70105,0.41242,0.13555,0.15308,2.9096e-4,0.0014872,3.9214e-4,0,-1.3139e-4,-1.2734,43495
52.456,6589.3,156.51,5.5785,4097,-0.027863,9.8054,1.239e-5,0,-0.17085,0.027494,9849.5,5.1653,220.61,181.56,3.7988,0.5046,16621451,0,45.248,0.70107,0.70107,0.41242,0.13556,0.1531,2.9451e-4,8.3176e-4,-2.992e-4,0,-1.3064e-4,-1.2736,43504
52.466,6587.8,156.56,5.5749,4097.3,-0.027864,9.8054,1.2556e-5,0,-0.17044,0.029194,9849.5,5.1653,220.61,181.56,3.7988,0.50475,16628727,0,45.285,0.70109,0.70109,0.41241,0.13556,0.15312,2.9846e-4,0.0013179,3.9743e-5,0,-1.2994e-4,-1.2738,43513
52.476,6586.2,156.61,5.5713,4097.7,-0.027866,9.8054,1.2728e-5,0,-0.17005,0.030504,9849.5,5.1653,220.61,181.56,3.7988,0.50489,16636001,0,45.321,0.70112,0.70112,0.4124,0.13557,0.15314,3.0254e-4,0.0013769,-4.9382e-4,0,-1.2927e-4,-1.274,43522
52.486,6584.7,156.66,5.5678,4098.1,-0.027868,9.8054,1.2892e-5,0,-0.16985,0.030825,9849.5,5.1653,220.61,181.56,3.7988,0.50503,16643274,0,45.357,0.70114,0.70114,0.4124,0.13558,0.15316,3.0646e-4,0.0016257,-2.1424e-4,0,-1.2888e-4,-1.2742,43531
52.496,6583.2,156.71,5.5642,4098.5,-0.027869,9.8054,1.3035e-5,0,-0.16977,0.030374,9849.5,5.1653,220.61,181.56,3.7989,0.50517,16650545,0,45.393,0.70116,0.70116,0.41239,0.13559,0.15318,3.0987e-4,0.0015679,-1.8158e-4,0,-1.2868e-4,-1.2743,43540
52.506,6581.7,156.75,5.5606,4098.9,-0.027871,9.8054,1.3165e-5,0,-0.16971,0.02969,9849.5,5.1653,220.61,181.56,3.7989,0.50532,16657815,0,45.43,0.70118,0.70118,0.41239,0.1356,0.15319,3.1296e-4,0.0014309,4.7662e-4,0,-1.2852e-4,-1.2745,43549
52.516,6580.2,156.8,5.557,4099.3,-0.027873,9.8054,1.329e-5,0,-0.1697,0.029004,9849.5,5.1653,220.61,181.56,3.7989,0.50546,16665083,0,45.466,0.7012,0.7012,0.41238,0.13561,0.15321,3.1594e-4,0.0015138,4.0475e-5,0,-1.2842e-4,-1.2747,43558
52.526,6578.6,156.85,5.5535,4099.6,-0.027875,9.8054,1.3425e-5,0,-0.1697,0.028071,9849.5,5.1653,220.61,181.56,3.7989,0.5056,16672350,0,45.502,0.70123,0.70123,0.41237,0.13562,0.15323,3.1914e-4,0.0016783,-4.9517e-4,0,-1.2835e-4,-1.2749,43567
52.536,6577.1,156.9,5.5499,4100,-0.027877,9.8054,1.3558e-5,0,-0.16976,0.026713,9849.5,5.1653,220.61,181.56,3.799,0.50574,1.668e7,0,45.538,0.70125,0.70125,0.41237,0.13563,0.15325,3.2231e-4,8.5765e-4,3.439e-6,0,-1.2836e-4,-1.2751,43576
52.546,6575.6,156.95,5.5463,4100.4,-0.027879,9.8054,1.3684e-5,0,-0.16984,0.025128,9849.5,5.1653,220.61,181.56,3.799,0.50588,16686879,0,45.575,0.70127,0.70127,0.41236,0.13564,0.15327,3.2531e-4,0.0017216,-1.1437e-4,0,-1.284e-4,-1.2752,43585
52.556,6574.1,157,5.5428,4100.8,-0.027881,9.8054,1.3778e-5,0,-0.1699,0.023428,9849.5,5.1653,220.62,181.56,3.799,0.50602,16694141,0,45.611,0.70129,0.70129,0.41236,0.13565,0.15329,3.2756e-4,0.0018649,2.3066e-4,0,-1.2842e-4,-1.2754,43594
52.566,6572.6,157.05,5.5392,4101.2,-0.027883,9.8054,1.3829e-5,0,-0.16996,0.021517,9849.5,5.1653,220.62,181.56,3.799,0.50617,16701402,0,45.647,0.70131,0.70131,0.41235,0.13566,0.15331,3.2878e-4,0.0011591,-1.6525e-4,0,-1.2843e-4,-1.2756,43603
52.576,6571,157.1,5.5356,4101.6,-0.027885,9.8054,1.3879e-5,0,-0.1701,0.01925,9849.5,5.1653,220.62,181.56,3.7991,0.50631,16708661,0,45.684,0.70133,0.70133,0.41234,0.13567,0.15333,3.2996e-4,0.0011411,-4.4067e-5,0,-1.2857e-4,-1.2758,43612
52.586,6569.5,157.15,5.5321,4101.9,-0.027887,9.8054,1.3929e-5,0,-0.17017,0.016899,9849.5,5.1653,220.62,181.56,3.7991,0.50645,16715919,0,45.72,0.70136,0.70136,0.41234,0.13567,0.15334,3.3116e-4,0.0015555,3.5181e-4,0,-1.286e-4,-1.276,43621
52.596,6568,157.19,5.5285,4102.3,-0.027889,9.8055,1.3965e-5,0,-0.17024,0.014459,9849.5,5.1653,220.62,181.56,3.7991,0.50659,16723175,0,45.756,0.70138,0.70138,0.41233,0.13568,0.15336,3.3202e-4,0.0014526,3.9581e-4,0,-1.2862e-4,-1.2761,43630
52.606,6566.5,157.24,5.5249,4102.7,-0.027891,9.8055,1.3975e-5,0,-0.17024,0.011989,9849.5,5.1653,220.62,181.56,3.7992,0.50673,1.673e7,0,45.792,0.7014,0.7014,0.41233,0.13569,0.15338,3.3227e-4,0.0014582,3.0656e-4,0,-1.2855e-4,-1.2763,43640
52.616,6564.9,157.29,5.5213,4103.1,-0.027893,9.8055,1.3952e-5,0,-0.17023,0.0092345,9849.5,5.1653,220.62,181.56,3.7992,0.50687,16737682,0,45.829,0.70142,0.70142,0.41232,0.1357,0.1534,3.3171e-4,0.0010954,-2.242e-4,0,-1.2846e-4,-1.2765,43649
52.626,6563.4,157.34,5.5177,4103.5,-0.027895,9.8055,1.3903e-5,0,-0.17018,0.0062067,9849.5,5.1653,220.62,181.56,3.7992,0.50701,16744934,0,45.865,0.70144,0.70144,0.41231,0.13571,0.15342,3.3056e-4,0.0012878,-4.7006e-4,0,-1.2831e-4,-1.2767,43658
52.636,6561.9,157.39,5.5141,4103.9,-0.027897,9.8055,1.3831e-5,0,-0.17011,0.0029193,9849.5,5.1653,220.62,181.56,3.7992,0.50715,16752184,0,45.901,0.70146,0.70146,0.41231,0.13572,0.15344,3.2884e-4,0.0014193,-3.8955e-4,0,-1.2812e-4,-1.2768,43667
52.646,6560.4,157.44,5.5106,4104.2,-0.0279,9.8055,1.3759e-5,0,-0.16998,-5.0239e-4,9849.5,5.1653,220.62,181.56,3.7993,0.50729,16759432,0,45.938,0.70149,0.70149,0.4123,0.13573,0.15345,3.2714e-4,0.0015891,4.0824e-4,0,-1.2786e-4,-1.277,43676
52.656,6558.8,157.49,5.507,4104.6,-0.027902,9.8055,1.3683e-5,0,-0.16977,-0.0041235,9849.5,5.1653,220.62,181.56,3.7993,0.50743,16766679,0,45.974,0.70151,0.70151,0.41229,0.13574,0.15347,3.2532e-4,9.2545e-4,-2.6273e-4,0,-1.2747e-4,-1.2772,43685
52.666,6557.3,157.53,5.5034,4105,-0.027904,9.8055,1.3616e-5,0,-0.16949,-0.0077785,9849.5,5.1653,220.62,181.56,3.7993,0.50757,16773924,0,46.01,0.70153,0.70153,0.41229,0.13575,0.15349,3.2376e-4,0.0011069,4.8214e-4,0,-1.2696e-4,-1.2774,43694
52.676,6555.8,157.58,5.4998,4105.4,-0.027906,9.8055,1.3541e-5,0,-0.16912,-0.011309,9849.5,5.1653,220.62,181.56,3.7993,0.50771,16781168,0,46.046,0.70155,0.70155,0.41228,0.13576,0.15351,3.2196e-4,0.0014492,-3.9479e-4,0,-1.2634e-4,-1.2776,43703
52.686,6554.2,157.63,5.4962,4105.8,-0.027908,9.8055,1.345e-5,0,-0.16867,-0.014924,9849.5,5.1653,220.62,181.56,3.7994,0.50785,16788410,0,46.083,0.70157,0.70157,0.41228,0.13577,0.15353,3.1982e-4,0.001206,-4.5146e-4,0,-1.2559e-4,-1.2777,43712
52.696,6552.7,157.68,5.4926,4106.2,-0.02791,9.8055,1.3342e-5,0,-0.16813,-0.018575,9849.5,5.1653,220.62,181.56,3.7994,0.50799,16795651,0,46.119,0.70159,0.70159,0.41227,0.13578,0.15355,3.1723e-4,9.4832e-4,3.1533e-4,0,-1.2472e-4,-1.2779,43721
52.706,6551.2,157.73,5.489,4106.5,-0.027912,9.8055,1.322e-5,0,-0.16753,-0.022099,9849.5,5.1653,220.62,181.56,3.7994,0.50813,16802890,0,46.155,0.70162,0.70162,0.41226,0.13578,0.15357,3.1435e-4,0.0011574,-2.3358e-4,0,-1.2375e-4,-1.2781,43730
52.716,6549.7,157.78,5.4854,4106.9,-0.027914,9.8055,1.3069e-5,0,-0.16689,-0.025369,9849.5,5.1653,220.62,181.56,3.7995,0.50827,1.681e7,0,46.192,0.70164,0.70164,0.41226,0.13579,0.15358,3.1076e-4,0.0014062,-8.3244e-5,0,-1.2274e-4,-1.2783,43740
52.726,6548.1,157.82,5.4818,4107.3,-0.027916,9.8055,1.2902e-5,0,-0.16621,-0.028541,9849.5,5.1653,220.62,181.56,3.7995,0.50841,16817363,0,46.228,0.70166,0.70166,0.41225,0.1358,0.1536,3.068e-4,0.0017681,2.6718e-4,0,-1.2167e-4,-1.2784,43749
52.736,6546.6,157.87,5.4782,4107.7,-0.027918,9.8055,1.2719e-5,0,-0.1655,-0.031559,9849.5,5.1653,220.62,181.56,3.7995,0.50855,16824598,0,46.264,0.70168,0.70168,0.41225,0.13581,0.15362,3.0245e-4,0.0013165,4.5647e-4,0,-1.2057e-4,-1.2786,43758
52.746,6545.1,157.92,5.4746,4108.1,-0.02792,9.8055,1.2538e-5,0,-0.16484,-0.034198,9849.5,5.1653,220.62,181.56,3.7995,0.50869,16831830,0,46.301,0.7017,0.7017,0.41224,0.13582,0.15364,2.9814e-4,8.5915e-4,-2.3111e-4,0,-1.1953e-4,-1.2788,43767
52.756,6543.5,157.97,5.471,4108.4,-0.027922,9.8055,1.2376e-5,0,-0.16424,-0.036377,9849.5,5.1653,220.62,181.56,3.7996,0.50883,16839062,0,46.337,0.70172,0.70172,0.41223,0.13583,0.15366,2.9429e-4,0.0012752,2.8261e-4,0,-1.186e-4,-1.279,43776
52.766,6542,158.02,5.4674,4108.8,-0.027924,9.8055,1.2225e-5,0,-0.16374,-0.038006,9849.5,5.1653,220.62,181.56,3.7996,0.50897,16846291,0,46.373,0.70174,0.70174,0.41223,0.13584,0.15368,2.9072e-4,0.0010872,-3.0615e-4,0,-1.1781e-4,-1.2792,43785
52.776,6540.5,158.07,5.4638,4109.2,-0.027925,9.8055,1.2099e-5,0,-0.16321,-0.03965,9849.5,5.1653,220.62,181.56,3.7996,0.50911,16853519,0,46.41,0.70177,0.70177,0.41222,0.13585,0.15369,2.8772e-4,0.0011539,1.0221e-4,0,-1.1698e-4,-1.2793,43794
52.786,6538.9,158.11,5.4602,4109.6,-0.027927,9.8055,1.1964e-5,0,-0.16269,-0.041055,9849.5,5.1653,220.62,181.56,3.7997,0.50925,16860746,0,46.446,0.70179,0.70179,0.41222,0.13586,0.15371,2.845e-4,0.0015985,2.9153e-4,0,-1.1617e-4,-1.2795,43803
52.796,6537.4,158.16,5.4567,4110,-0.027929,9.8055,1.1801e-5,0,-0.16235,-0.041752,9849.5,5.1653,220.62,181.56,3.7997,0.50939,16867971,0,46.482,0.70181,0.70181,0.41221,0.13587,0.15373,2.8065e-4,0.0013688,2.9263e-4,0,-1.1561e-4,-1.2797,43812
52.806,6535.8,158.21,5.4531,4110.3,-0.02793,9.8056,1.1644e-5,0,-0.16214,-0.042071,9849.5,5.1653,220.62,181.56,3.7997,0.50952,16875194,0,46.519,0.70183,0.70183,0.4122,0.13588,0.15375,2.7692e-4,0.0010474,2.6282e-4,0,-1.1524e-4,-1.2799,43822
52.816,6534.3,158.26,5.4495,4110.7,-0.027932,9.8056,1.1493e-5,0,-0.16201,-0.04199,9849.5,5.1653,220.62,181.56,3.7998,0.50966,16882416,0,46.555,0.70185,0.70185,0.4122,0.13588,0.15377,2.7332e-4,7.8228e-4,-3.3814e-5,0,-1.1499e-4,-1.28,43831
52.826,6532.8,158.31,5.4459,4111.1,-0.027934,9.8056,1.1348e-5,0,-0.16211,-0.04109,9849.5,5.1653,220.62,181.56,3.7998,0.5098,1.689e7,0,46.591,0.70187,0.70187,0.41219,0.13589,0.15379,2.6987e-4,0.0014863,3.9102e-4,0,-1.1507e-4,-1.2802,43840
52.836,6531.2,158.35,5.4423,4111.5,-0.027935,9.8056,1.1186e-5,0,-0.16227,-0.039732,9849.5,5.1653,220.62,181.56,3.7998,0.50994,16896854,0,46.628,0.70189,0.70189,0.41219,0.1359,0.15381,2.6602e-4,6.6975e-4,2.8973e-4,0,-1.1523e-4,-1.2804,43849
52.846,6529.7,158.4,5.4387,4111.9,-0.027937,9.8056,1.1016e-5,0,-0.16255,-0.037984,9849.5,5.1653,220.62,181.56,3.7998,0.51008,16904071,0,46.664,0.70192,0.70192,0.41218,0.13591,0.15382,2.6199e-4,0.0015485,-3.2509e-4,0,-1.1556e-4,-1.2806,43858
52.856,6528.2,158.45,5.4351,4112.2,-0.027938,9.8056,1.0828e-5,0,-0.16292,-0.035678,9849.5,5.1653,220.62,181.56,3.7999,0.51022,16911286,0,46.7,0.70194,0.70194,0.41218,0.13592,0.15384,2.5751e-4,0.001287,-4.4184e-4,0,-1.1601e-4,-1.2807,43867
52.866,6526.6,158.5,5.4315,4112.6,-0.027939,9.8056,1.0642e-5,0,-0.16339,-0.032742,9849.5,5.1653,220.62,181.56,3.7999,0.51035,16918500,0,46.737,0.70196,0.70196,0.41217,0.13593,0.15386,2.5309e-4,0.0015262,4.6636e-4,0,-1.1661e-4,-1.2809,43876
52.876,6525.1,158.54,5.4279,4113,-0.027941,9.8056,1.0463e-5,0,-0.16392,-0.029219,9849.5,5.1653,220.62,181.56,3.7999,0.51049,16925712,0,46.773,0.70198,0.70198,0.41216,0.13594,0.15388,2.4885e-4,0.0015568,-4.7958e-4,0,-1.173e-4,-1.2811,43886
52.886,6523.5,158.59,5.4243,4113.4,-0.027942,9.8056,1.0279e-5,0,-0.16441,-0.025219,9849.5,5.1653,220.62,181.56,3.8,0.51063,16932922,0,46.809,0.702,0.702,0.41216,0.13595,0.1539,2.4447e-4,7.7847e-4,1.1167e-4,0,-1.1794e-4,-1.2813,43895
52.896,6522,158.64,5.4207,4113.8,-0.027943,9.8056,1.0106e-5,0,-0.16493,-0.020631,9849.5,5.1653,220.63,181.56,3.8,0.51077,1.694e7,0,46.846,0.70202,0.70202,0.41215,0.13596,0.15391,2.4037e-4,0.0013263,4.6112e-4,0,-1.1862e-4,-1.2814,43904
52.906,6520.5,158.69,5.4171,4114.1,-0.027945,9.8056,9.9368e-6,0,-0.16534,-0.015322,9849.5,5.1653,220.63,181.56,3.8,0.51091,16947338,0,46.882,0.70204,0.70204,0.41215,0.13597,0.15393,2.3634e-4,9.7737e-4,-4.031e-4,0,-1.1915e-4,-1.2816,43913
52.916,6518.9,158.74,5.4135,4114.5,-0.027946,9.8056,9.7921e-6,0,-0.16566,-0.0097153,9849.5,5.1653,220.63,181.56,3.8001,0.51104,16954544,0,46.918,0.70207,0.70207,0.41214,0.13597,0.15395,2.329e-4,7.3816e-4,-4.6516e-4,0,-1.1953e-4,-1.2818,43922
52.926,6517.4,158.78,5.4099,4114.9,-0.027947,9.8056,9.6894e-6,0,-0.16576,-0.0041053,9849.5,5.1653,220.63,181.56,3.8001,0.51118,16961748,0,46.955,0.70209,0.70209,0.41213,0.13598,0.15397,2.3046e-4,7.2086e-4,-3.0283e-4,0,-1.1961e-4,-1.2819,43931
52.936,6515.8,158.83,5.4063,4115.3,-0.027949,9.8056,9.6287e-6,0,-0.1657,0.0012073,9849.5,5.1653,220.63,181.56,3.8001,0.51132,16968950,0,46.991,0.70211,0.70211,0.41213,0.13599,0.15399,2.2902e-4,0.0012002,-1.4506e-4,0,-1.1946e-4,-1.2821,43941
52.946,6514.3,158.88,5.4028,4115.6,-0.02795,9.8056,9.6101e-6,0,-0.16549,0.0062595,9849.5,5.1653,220.63,181.56,3.8001,0.51145,16976151,0,47.027,0.70213,0.70213,0.41212,0.136,0.15401,2.2858e-4,9.7806e-4,1.2875e-4,0,-1.1908e-4,-1.2823,43950
52.956,6512.8,158.93,5.3992,4116,-0.027951,9.8056,9.6568e-6,0,-0.16514,0.011044,9849.5,5.1653,220.63,181.56,3.8002,0.51159,16983350,0,47.064,0.70215,0.70215,0.41212,0.13601,0.15402,2.2969e-4,0.0014348,-1.6579e-4,0,-1.1852e-4,-1.2825,43959
52.966,6511.2,158.97,5.3956,4116.4,-0.027952,9.8056,9.7195e-6,0,-0.16463,0.015219,9849.5,5.1653,220.63,181.56,3.8002,0.51173,16990547,0,47.1,0.70217,0.70217,0.41211,0.13602,0.15404,2.3119e-4,8.8299e-4,2.0566e-4,0,-1.1772e-4,-1.2826,43968
52.976,6509.7,159.02,5.392,4116.8,-0.027954,9.8056,9.768e-6,0,-0.1641,0.018891,9849.5,5.1653,220.63,181.56,3.8002,0.51187,16997743,0,47.137,0.70219,0.70219,0.4121,0.13603,0.15406,2.3234e-4,0.0011315,2.8388e-4,0,-1.169e-4,-1.2828,43977
52.986,6508.1,159.07,5.3884,4117.2,-0.027955,9.8056,9.8281e-6,0,-0.16363,0.021897,9849.5,5.1653,220.63,181.56,3.8003,0.512,17004937,0,47.173,0.70221,0.70221,0.4121,0.13604,0.15408,2.3377e-4,0.0013665,-4.966e-4,0,-1.1616e-4,-1.283,43987
52.996,6506.6,159.12,5.3849,4117.5,-0.027956,9.8056,9.9124e-6,0,-0.16314,0.024397,9849.5,5.1653,220.63,181.56,3.8003,0.51214,17012130,0,47.209,0.70224,0.70224,0.41209,0.13605,0.1541,2.3578e-4,7.2279e-4,-2.3596e-4,0,-1.1539e-4,-1.2832,43996
53.006,6505,159.16,5.3813,4117.9,-0.027958,9.8056,1.0025e-5,0,-0.16274,0.026261,9849.5,5.1653,220.63,181.56,3.8003,0.51228,17019320,0,47.246,0.70226,0.70226,0.41209,0.13606,0.15412,2.3847e-4,0.0011932,2.2236e-5,0,-1.1477e-4,-1.2833,44005
53.016,6503.5,159.21,5.3777,4118.3,-0.027959,9.8057,1.0156e-5,0,-0.16242,0.027425,9849.5,5.1653,220.63,181.56,3.8003,0.51241,17026510,0,47.282,0.70228,0.70228,0.41208,0.13606,0.15413,2.4159e-4,7.4364e-4,-3.13e-4,0,-1.1425e-4,-1.2835,44014
53.026,6501.9,159.26,5.3741,4118.7,-0.027961,9.8057,1.0317e-5,0,-0.16221,0.02811,9849.5,5.1653,220.63,181.56,3.8004,0.51255,17033697,0,47.318,0.7023,0.7023,0.41207,0.13607,0.15415,2.4541e-4,7.7068e-4,3.5572e-4,0,-1.1388e-4,-1.2837,44023
